=== 消失隊死前鎖點（僅印曾被記錄=曾瀕死的） ===
--- team=-1000036 死前軌跡（最近 100 筆瀕死快照） ---
    tick=50799 task=idle prio=0 reason= combat_target=10 option= food_days=0.00 pop=1 famine_days=0.0 tile=(10, 27) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=25022 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25023 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25024 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25025 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25026 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25027 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25028 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25029 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25030 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25031 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25032 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25033 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25034 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25035 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25036 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25037 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25038 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25039 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25040 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25041 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25042 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25043 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25044 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25045 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25046 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25047 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25048 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25049 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25050 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25051 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25052 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25053 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25054 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25055 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25056 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25057 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25058 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25059 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25060 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25061 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25062 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25063 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25064 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25065 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25066 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25067 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25068 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25069 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25070 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25071 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25072 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25073 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25074 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25075 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25076 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25077 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25078 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25079 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25080 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25081 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25082 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25083 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25084 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25085 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25086 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25087 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25088 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25089 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25090 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25091 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25092 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25093 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25094 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25095 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
    tick=25096 task=貿易 prio=10 reason=ambition combat_target=-1 option=survival food_days=3.33 pop=3 famine_days=0.0 tile=(16, 21) move_target=(16, 21) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=true
